E07000040,East Devon,LAD,57,females,920,904.293,957.526,996.997,"1,000.085",986.459,"1,028.381","1,054.227","1,087.563","1,142.475","1,126.096","1,149.994","1,133.853","1,073.251","1,129.851","1,121.436","1,098.634","1,038.279","1,012.094",959.8,916.731,896.183,874.034,879.008,959.032,987.222
E07000040,East Devon,LAD,58,females,953,930.441,916.204,969.532,"1,009.504","1,012.989","1,000.65","1,043.441","1,070.037","1,103.703","1,158.214","1,142.782","1,165.814","1,149.814","1,090.285","1,145.157","1,135.823","1,114.735","1,054.546","1,027.15",974.807,932.238,911.302,889.243,894.588,975.313
E07000040,East Devon,LAD,59,females,1007,970.635,948.436,934.946,989.026,"1,029.463","1,033.359","1,022.131","1,066.106","1,093.617","1,127.719","1,182.115","1,167.548","1,189.854","1,173.875","1,115.133","1,168.511","1,158.218","1,138.657","1,078.304","1,049.499",996.878,954.565,933.089,911.064,916.732
E07000040,East Devon,LAD,60,females,964,"1,019.246",984.384,962.14,949.55,"1,003.914","1,045.021","1,049.465","1,039.386","1,084.426","1,112.694","1,147.214","1,201.483","1,187.823","1,209.333","1,193.524","1,135.706","1,187.392","1,176.037","1,158.32","1,097.891","1,067.845","1,014.982",973.11,950.999,929.111
E07000040,East Devon,LAD,61,females,958,978.375,"1,032.967",999.37,977.302,965.876,"1,020.371","1,062.082","1,067.147","1,058.255","1,104.333","1,133.367","1,168.302","1,222.552","1,209.753","1,230.514","1,214.908","1,157.918","1,208.086","1,195.743","1,179.798","1,119.248","1,088.04","1,034.864",993.398,970.697
E07000040,East Devon,LAD,62,females,1018,973.093,992.977,"1,046.448","1,014.124",991.582,981.538,"1,036.282","1,078.538","1,084.137","1,076.269","1,123.438","1,153.202","1,188.543","1,242.698","1,230.768","1,250.848","1,235.371","1,179.205","1,227.921","1,214.63","1,200.292","1,139.663","1,107.281","1,053.863","1,012.776"
E07000040,East Devon,LAD,63,females,1128,"1,028.173",983.465,"1,002.128","1,054.733","1,023.687","1,001.376",992.233,"1,046.996","1,089.63","1,095.774","1,088.944","1,136.778","1,167.142","1,202.699","1,256.682","1,245.484","1,264.86","1,249.653","1,194.423","1,241.688","1,227.624","1,214.889","1,154.349","1,121.137","1,067.629"
E07000040,East Devon,LAD,64,females,1254,"1,140.131","1,041.551",996.605,"1,014.717","1,066.302","1,036.676","1,014.331","1,006.093","1,061.108","1,104.211","1,110.965","1,105.099","1,153.763","1,184.826","1,220.766","1,274.793","1,264.289","1,283.117","1,268.088","1,213.514","1,259.65","1,244.81","1,233.503","1,172.842","1,138.706"
E07000040,East Devon,LAD,65,females,1350,"1,266.308","1,153.708","1,056.279","1,011.134","1,028.223","1,079.278","1,050.873","1,028.474","1,021.115","1,076.389","1,120.097","1,127.417","1,122.488","1,171.954","1,203.748","1,240.257","1,294.177","1,284.419","1,302.701","1,287.801","1,233.723","1,278.815","1,263.181","1,253.218","1,192.391"
E07000040,East Devon,LAD,66,females,1136,"1,360.741","1,276.967","1,164.833","1,068.136","1,023.052","1,039.415","1,089.983","1,062.694","1,040.218","1,033.783","1,089.322","1,133.589","1,141.457","1,137.44","1,187.658","1,220.187","1,257.213","1,311.09","1,302.038","1,319.827","1,305.08","1,251.542","1,295.665","1,279.328","1,270.65"
